near_group,sample_id_a,sample_id_b,phash_distance,split_a,split_b
7799809,hf_kien_indoor_test12478_jpg.rf.f20897c758feee8028537d945d82b93d_0edb8364ddeb,hf_kien_indoor_test12533_jpg.rf.043b789dc26d56416bc5f5466ca7a6f0_488462f1c330,2,train,train
7799811,hf_kien_indoor_test12478_jpg.rf.f20897c758feee8028537d945d82b93d_0edb8364ddeb,hf_kien_indoor_test12533_jpg.rf.decd997448f00937754f9eb1efdea98d_5afd6dbeafee,2,train,train
7799819,hf_kien_indoor_test12478_jpg.rf.f20897c758feee8028537d945d82b93d_0edb8364ddeb,hf_kien_indoor_test12401_jpg.rf.f538d25b722773ded31403376edcc823_9384dc8c99ef,6,train,train
7799820,hf_kien_indoor_test12478_jpg.rf.f20897c758feee8028537d945d82b93d_0edb8364ddeb,hf_kien_indoor_test12412_jpg.rf.324dcb4d053aca34b510aab51d998cde_0dc699d47e20,6,train,train
7802730,hf_kien_indoor_test12511_jpg.rf.9671a92896ec63df1c682956b2cdde25_a1152be14943,hf_kien_indoor_test12511_jpg.rf.da9b7b5b5b62d136897646e137460e2f_eb116edce1eb,6,train,train
7802733,hf_kien_indoor_test12511_jpg.rf.9671a92896ec63df1c682956b2cdde25_a1152be14943,hf_kien_indoor_test12533_jpg.rf.19bb735aebac9b6d4c51cd001b6ede5d_7305e22e25a6,6,train,train
7802735,hf_kien_indoor_test12511_jpg.rf.9671a92896ec63df1c682956b2cdde25_a1152be14943,hf_kien_indoor_test12544_jpg.rf.964f2d17b49e4a70066407164a0ebe6a_a4082bf96f1b,4,train,train
7802736,hf_kien_indoor_test12511_jpg.rf.9671a92896ec63df1c682956b2cdde25_a1152be14943,hf_kien_indoor_test12544_jpg.rf.e789526b520def5cfd5eedf895c8a33c_a4c2e7f8fe99,4,train,train
7802740,hf_kien_indoor_test12511_jpg.rf.9671a92896ec63df1c682956b2cdde25_a1152be14943,hf_kien_indoor_test11224_jpg.rf.b3168ff5d2d215aae3e1669ec9d3270b_57594ee9b045,4,train,train
7802741,hf_kien_indoor_test12511_jpg.rf.9671a92896ec63df1c682956b2cdde25_a1152be14943,hf_kien_indoor_test12302_jpg.rf.7049a52cea95d5d64017988a6634f563_e72b38e745fc,6,train,train
7802744,hf_kien_indoor_test12511_jpg.rf.9671a92896ec63df1c682956b2cdde25_a1152be14943,hf_kien_indoor_test12412_jpg.rf.8b771b0dde6d3b4ec7edb6113899b1ca_e13a87423f77,6,train,train
7805653,hf_kien_indoor_test12511_jpg.rf.da9b7b5b5b62d136897646e137460e2f_eb116edce1eb,hf_kien_indoor_test12511_jpg.rf.dc3d498e936eb369bfa9a1c4ca6bef1b_4877923366c6,4,train,train
7805662,hf_kien_indoor_test12511_jpg.rf.da9b7b5b5b62d136897646e137460e2f_eb116edce1eb,hf_kien_indoor_test11224_jpg.rf.b3168ff5d2d215aae3e1669ec9d3270b_57594ee9b045,4,train,train
7805663,hf_kien_indoor_test12511_jpg.rf.da9b7b5b5b62d136897646e137460e2f_eb116edce1eb,hf_kien_indoor_test12302_jpg.rf.7049a52cea95d5d64017988a6634f563_e72b38e745fc,6,train,train
7805666,hf_kien_indoor_test12511_jpg.rf.da9b7b5b5b62d136897646e137460e2f_eb116edce1eb,hf_kien_indoor_test12412_jpg.rf.8b771b0dde6d3b4ec7edb6113899b1ca_e13a87423f77,4,train,train
7808575,hf_kien_indoor_test12511_jpg.rf.dc3d498e936eb369bfa9a1c4ca6bef1b_4877923366c6,hf_kien_indoor_test12533_jpg.rf.043b789dc26d56416bc5f5466ca7a6f0_488462f1c330,6,train,train
7808577,hf_kien_indoor_test12511_jpg.rf.dc3d498e936eb369bfa9a1c4ca6bef1b_4877923366c6,hf_kien_indoor_test12533_jpg.rf.decd997448f00937754f9eb1efdea98d_5afd6dbeafee,6,train,train
7808585,hf_kien_indoor_test12511_jpg.rf.dc3d498e936eb369bfa9a1c4ca6bef1b_4877923366c6,hf_kien_indoor_test12401_jpg.rf.f538d25b722773ded31403376edcc823_9384dc8c99ef,6,train,train
7808586,hf_kien_indoor_test12511_jpg.rf.dc3d498e936eb369bfa9a1c4ca6bef1b_4877923366c6,hf_kien_indoor_test12412_jpg.rf.324dcb4d053aca34b510aab51d998cde_0dc699d47e20,6,train,train
7808587,hf_kien_indoor_test12511_jpg.rf.dc3d498e936eb369bfa9a1c4ca6bef1b_4877923366c6,hf_kien_indoor_test12412_jpg.rf.8b771b0dde6d3b4ec7edb6113899b1ca_e13a87423f77,6,train,train
7811506,hf_kien_indoor_test12533_jpg.rf.043b789dc26d56416bc5f5466ca7a6f0_488462f1c330,hf_kien_indoor_test12412_jpg.rf.324dcb4d053aca34b510aab51d998cde_0dc699d47e20,6,train,train
7814417,hf_kien_indoor_test12533_jpg.rf.19bb735aebac9b6d4c51cd001b6ede5d_7305e22e25a6,hf_kien_indoor_test12544_jpg.rf.964f2d17b49e4a70066407164a0ebe6a_a4082bf96f1b,2,train,train
7814418,hf_kien_indoor_test12533_jpg.rf.19bb735aebac9b6d4c51cd001b6ede5d_7305e22e25a6,hf_kien_indoor_test12544_jpg.rf.e789526b520def5cfd5eedf895c8a33c_a4c2e7f8fe99,2,train,train
7814422,hf_kien_indoor_test12533_jpg.rf.19bb735aebac9b6d4c51cd001b6ede5d_7305e22e25a6,hf_kien_indoor_test11224_jpg.rf.b3168ff5d2d215aae3e1669ec9d3270b_57594ee9b045,6,train,train
7814423,hf_kien_indoor_test12533_jpg.rf.19bb735aebac9b6d4c51cd001b6ede5d_7305e22e25a6,hf_kien_indoor_test12302_jpg.rf.7049a52cea95d5d64017988a6634f563_e72b38e745fc,4,train,train
7817343,hf_kien_indoor_test12533_jpg.rf.decd997448f00937754f9eb1efdea98d_5afd6dbeafee,hf_kien_indoor_test12412_jpg.rf.324dcb4d053aca34b510aab51d998cde_0dc699d47e20,6,train,train
7820253,hf_kien_indoor_test12544_jpg.rf.964f2d17b49e4a70066407164a0ebe6a_a4082bf96f1b,hf_kien_indoor_test12544_jpg.rf.e789526b520def5cfd5eedf895c8a33c_a4c2e7f8fe99,2,train,train
7820257,hf_kien_indoor_test12544_jpg.rf.964f2d17b49e4a70066407164a0ebe6a_a4082bf96f1b,hf_kien_indoor_test11224_jpg.rf.b3168ff5d2d215aae3e1669ec9d3270b_57594ee9b045,4,train,train
7820258,hf_kien_indoor_test12544_jpg.rf.964f2d17b49e4a70066407164a0ebe6a_a4082bf96f1b,hf_kien_indoor_test12302_jpg.rf.7049a52cea95d5d64017988a6634f563_e72b38e745fc,4,train,train
7823173,hf_kien_indoor_test12544_jpg.rf.e789526b520def5cfd5eedf895c8a33c_a4c2e7f8fe99,hf_kien_indoor_test11224_jpg.rf.b3168ff5d2d215aae3e1669ec9d3270b_57594ee9b045,6,train,train
7823174,hf_kien_indoor_test12544_jpg.rf.e789526b520def5cfd5eedf895c8a33c_a4c2e7f8fe99,hf_kien_indoor_test12302_jpg.rf.7049a52cea95d5d64017988a6634f563_e72b38e745fc,4,train,train
7826087,hf_kien_indoor_test10993_jpg.rf.2a300f6d54ba27e17643d0dc5acdf225_a87c268ae61c,hf_kien_indoor_test11070_jpg.rf.35a51217734111c6633a760780ef5233_c4ccf2d9bb2e,6,train,train
7829001,hf_kien_indoor_test11015_jpg.rf.7c983cf60933ab863ebdbca0e5fd5df5_f9c417e876eb,hf_kien_indoor_test11070_jpg.rf.35a51217734111c6633a760780ef5233_c4ccf2d9bb2e,6,train,train
7831915,hf_kien_indoor_test11070_jpg.rf.35a51217734111c6633a760780ef5233_c4ccf2d9bb2e,hf_kien_indoor_test11224_jpg.rf.b3168ff5d2d215aae3e1669ec9d3270b_57594ee9b045,6,train,train
7831918,hf_kien_indoor_test11070_jpg.rf.35a51217734111c6633a760780ef5233_c4ccf2d9bb2e,hf_kien_indoor_test12412_jpg.rf.324dcb4d053aca34b510aab51d998cde_0dc699d47e20,6,train,train
7834828,hf_kien_indoor_test11224_jpg.rf.b3168ff5d2d215aae3e1669ec9d3270b_57594ee9b045,hf_kien_indoor_test12302_jpg.rf.7049a52cea95d5d64017988a6634f563_e72b38e745fc,6,train,train
7834831,hf_kien_indoor_test11224_jpg.rf.b3168ff5d2d215aae3e1669ec9d3270b_57594ee9b045,hf_kien_indoor_test12412_jpg.rf.8b771b0dde6d3b4ec7edb6113899b1ca_e13a87423f77,6,train,train
7840651,hf_kien_indoor_test12401_jpg.rf.f538d25b722773ded31403376edcc823_9384dc8c99ef,hf_kien_indoor_test12412_jpg.rf.324dcb4d053aca34b510aab51d998cde_0dc699d47e20,2,train,train
7840652,hf_kien_indoor_test12401_jpg.rf.f538d25b722773ded31403376edcc823_9384dc8c99ef,hf_kien_indoor_test12412_jpg.rf.8b771b0dde6d3b4ec7edb6113899b1ca_e13a87423f77,6,train,train
7843561,hf_kien_indoor_test12412_jpg.rf.324dcb4d053aca34b510aab51d998cde_0dc699d47e20,hf_kien_indoor_test12412_jpg.rf.8b771b0dde6d3b4ec7edb6113899b1ca_e13a87423f77,6,train,train
7858097,hf_kien_indoor_8test8565_jpg.rf.5b87c69e42a2263ba7ec8687801b8383_aa90736431d7,hf_kien_indoor_8test8444_jpg.rf.342cba68bf48601cafce1f2ed71a541e_7bcfaa128ba1,6,train,train
7858098,hf_kien_indoor_8test8565_jpg.rf.5b87c69e42a2263ba7ec8687801b8383_aa90736431d7,hf_kien_indoor_8test8444_jpg.rf.a27de60d96a8068f3e11c2d193f750ed_605517c4eb38,6,train,train
7858099,hf_kien_indoor_8test8565_jpg.rf.5b87c69e42a2263ba7ec8687801b8383_aa90736431d7,hf_kien_indoor_8test8488_jpg.rf.e205e621eefc7c35b2fc97b1ca1f7ee1_f83b61a1dd13,6,train,train
7858100,hf_kien_indoor_8test8565_jpg.rf.5b87c69e42a2263ba7ec8687801b8383_aa90736431d7,hf_kien_indoor_8test8488_jpg.rf.f859c6079b90c8bf978d0c7ea7614f55_2b3ab8f9ba40,6,train,train
7858101,hf_kien_indoor_8test8565_jpg.rf.5b87c69e42a2263ba7ec8687801b8383_aa90736431d7,hf_kien_indoor_8test8565_jpg.rf.b332d2c01365afaaf3af79d808173ca2_42736ac34389,4,train,train
7858102,hf_kien_indoor_8test8565_jpg.rf.5b87c69e42a2263ba7ec8687801b8383_aa90736431d7,hf_kien_indoor_8test8565_jpg.rf.f1443ebc04c7d052bed1795eeeed5d76_bd367de13b72,2,train,train
7858106,hf_kien_indoor_8test8565_jpg.rf.5b87c69e42a2263ba7ec8687801b8383_aa90736431d7,hf_kien_indoor_8test8848_jpg.rf.96f4e7b40a647066ffbde3cbe98a6d63_267b8dde8514,6,train,train
7858107,hf_kien_indoor_8test8565_jpg.rf.5b87c69e42a2263ba7ec8687801b8383_aa90736431d7,hf_kien_indoor_8test8848_jpg.rf.a7d34d208e12c08e9d4c2fdd3506c027_c5f26d482905,6,train,train
7858121,hf_kien_indoor_8test8565_jpg.rf.5b87c69e42a2263ba7ec8687801b8383_aa90736431d7,hf_kien_indoor_8test8444_jpg.rf.a86a8e93d13843e51e55458caf261d54_cdce6cf7fad6,6,train,train
7861013,hf_kien_indoor_8test9397_jpg.rf.301808323afb4d323d6b43fdab517763_ae69c6b3b5bf,hf_kien_indoor_8test9165_jpg.rf.d25c38a88179cfd096d511c1b9012057_163c89680b73,6,train,train
7861015,hf_kien_indoor_8test9397_jpg.rf.301808323afb4d323d6b43fdab517763_ae69c6b3b5bf,hf_kien_indoor_8test9390_jpg.rf.42a6b42ecf31b57d694eb7725ec6bd2a_bea393a85ce1,4,train,train
7861017,hf_kien_indoor_8test9397_jpg.rf.301808323afb4d323d6b43fdab517763_ae69c6b3b5bf,hf_kien_indoor_8test9397_jpg.rf.df92cb4819eea21e74dc2fcf1655862a_e3db5426b558,2,train,train
7861018,hf_kien_indoor_8test9397_jpg.rf.301808323afb4d323d6b43fdab517763_ae69c6b3b5bf,hf_kien_indoor_8test9436_jpg.rf.7d879a7447fdb03185f58c1a6e38233c_529c85e0c699,6,train,train
7861019,hf_kien_indoor_8test9397_jpg.rf.301808323afb4d323d6b43fdab517763_ae69c6b3b5bf,hf_kien_indoor_8test9436_jpg.rf.88a65157f7e6d8fece6aa0303a59351b_2c4d46eef9c4,6,train,train
7861020,hf_kien_indoor_8test9397_jpg.rf.301808323afb4d323d6b43fdab517763_ae69c6b3b5bf,hf_kien_indoor_8test9436_jpg.rf.907bf637595e2592577ada7ccb022b15_c96938d79b05,6,train,train
7861029,hf_kien_indoor_8test9397_jpg.rf.301808323afb4d323d6b43fdab517763_ae69c6b3b5bf,hf_kien_indoor_8test9390_jpg.rf.98d84af99f77cc42c6878704d65a0be2_8385dc5bb8a2,2,train,train
7861030,hf_kien_indoor_8test9397_jpg.rf.301808323afb4d323d6b43fdab517763_ae69c6b3b5bf,hf_kien_indoor_8test9390_jpg.rf.bd05d64cb80ed932747e1ad541ad82fe_903ebf6297e8,4,train,train
7863907,hf_kien_indoor_8test8444_jpg.rf.342cba68bf48601cafce1f2ed71a541e_7bcfaa128ba1,hf_kien_indoor_8test8565_jpg.rf.f1443ebc04c7d052bed1795eeeed5d76_bd367de13b72,6,train,train
7863926,hf_kien_indoor_8test8444_jpg.rf.342cba68bf48601cafce1f2ed71a541e_7bcfaa128ba1,hf_kien_indoor_8test8444_jpg.rf.a86a8e93d13843e51e55458caf261d54_cdce6cf7fad6,2,train,train
7866808,hf_kien_indoor_8test8444_jpg.rf.a27de60d96a8068f3e11c2d193f750ed_605517c4eb38,hf_kien_indoor_8test8565_jpg.rf.f1443ebc04c7d052bed1795eeeed5d76_bd367de13b72,6,train,train
7866827,hf_kien_indoor_8test8444_jpg.rf.a27de60d96a8068f3e11c2d193f750ed_605517c4eb38,hf_kien_indoor_8test8444_jpg.rf.a86a8e93d13843e51e55458caf261d54_cdce6cf7fad6,2,train,train
7869708,hf_kien_indoor_8test8488_jpg.rf.e205e621eefc7c35b2fc97b1ca1f7ee1_f83b61a1dd13,hf_kien_indoor_8test8565_jpg.rf.f1443ebc04c7d052bed1795eeeed5d76_bd367de13b72,6,train,train
7872607,hf_kien_indoor_8test8488_jpg.rf.f859c6079b90c8bf978d0c7ea7614f55_2b3ab8f9ba40,hf_kien_indoor_8test8565_jpg.rf.f1443ebc04c7d052bed1795eeeed5d76_bd367de13b72,6,train,train
7875505,hf_kien_indoor_8test8565_jpg.rf.b332d2c01365afaaf3af79d808173ca2_42736ac34389,hf_kien_indoor_8test8565_jpg.rf.f1443ebc04c7d052bed1795eeeed5d76_bd367de13b72,2,train,train
7875524,hf_kien_indoor_8test8565_jpg.rf.b332d2c01365afaaf3af79d808173ca2_42736ac34389,hf_kien_indoor_8test8444_jpg.rf.a86a8e93d13843e51e55458caf261d54_cdce6cf7fad6,6,train,train
7878406,hf_kien_indoor_8test8565_jpg.rf.f1443ebc04c7d052bed1795eeeed5d76_bd367de13b72,hf_kien_indoor_8test8848_jpg.rf.96f4e7b40a647066ffbde3cbe98a6d63_267b8dde8514,6,train,train
7878407,hf_kien_indoor_8test8565_jpg.rf.f1443ebc04c7d052bed1795eeeed5d76_bd367de13b72,hf_kien_indoor_8test8848_jpg.rf.a7d34d208e12c08e9d4c2fdd3506c027_c5f26d482905,6,train,train
7878421,hf_kien_indoor_8test8565_jpg.rf.f1443ebc04c7d052bed1795eeeed5d76_bd367de13b72,hf_kien_indoor_8test8444_jpg.rf.a86a8e93d13843e51e55458caf261d54_cdce6cf7fad6,6,train,train
7881300,hf_kien_indoor_8test8818_jpg.rf.3a9ab8c190ef8841371f386dfe547efc_a1ae58ec6886,hf_kien_indoor_8test8818_jpg.rf.be0700392b22df80815954168c7f7776_82e4e4795b8e,2,train,train
7881301,hf_kien_indoor_8test8818_jpg.rf.3a9ab8c190ef8841371f386dfe547efc_a1ae58ec6886,hf_kien_indoor_8test8818_jpg.rf.be71275d1d7a93dab7a84c6ae9802aa2_56eec4cda300,2,train,train
7881302,hf_kien_indoor_8test8818_jpg.rf.3a9ab8c190ef8841371f386dfe547efc_a1ae58ec6886,hf_kien_indoor_8test8848_jpg.rf.96f4e7b40a647066ffbde3cbe98a6d63_267b8dde8514,6,train,train
7881303,hf_kien_indoor_8test8818_jpg.rf.3a9ab8c190ef8841371f386dfe547efc_a1ae58ec6886,hf_kien_indoor_8test8848_jpg.rf.a7d34d208e12c08e9d4c2fdd3506c027_c5f26d482905,4,train,train
7881305,hf_kien_indoor_8test8818_jpg.rf.3a9ab8c190ef8841371f386dfe547efc_a1ae58ec6886,hf_kien_indoor_8test9016_jpg.rf.9f5d5da2eab7175d7f8dbcc7c58dad92_fd4116928a2a,6,train,train
7881307,hf_kien_indoor_8test8818_jpg.rf.3a9ab8c190ef8841371f386dfe547efc_a1ae58ec6886,hf_kien_indoor_8test9165_jpg.rf.e55a8f4b030e4cdde93e0f78d492354f_4cd1f2e134dd,6,train,train
7881311,hf_kien_indoor_8test8818_jpg.rf.3a9ab8c190ef8841371f386dfe547efc_a1ae58ec6886,hf_kien_indoor_8test9436_jpg.rf.7d879a7447fdb03185f58c1a6e38233c_529c85e0c699,4,train,train
7881312,hf_kien_indoor_8test8818_jpg.rf.3a9ab8c190ef8841371f386dfe547efc_a1ae58ec6886,hf_kien_indoor_8test9436_jpg.rf.88a65157f7e6d8fece6aa0303a59351b_2c4d46eef9c4,4,train,train
7881313,hf_kien_indoor_8test8818_jpg.rf.3a9ab8c190ef8841371f386dfe547efc_a1ae58ec6886,hf_kien_indoor_8test9436_jpg.rf.907bf637595e2592577ada7ccb022b15_c96938d79b05,4,train,train
7881319,hf_kien_indoor_8test8818_jpg.rf.3a9ab8c190ef8841371f386dfe547efc_a1ae58ec6886,hf_kien_indoor_8test9016_jpg.rf.2d909bf8ef021a896a14a1fd639c13e1_c70d82bc79ef,6,train,train
7884197,hf_kien_indoor_8test8818_jpg.rf.be0700392b22df80815954168c7f7776_82e4e4795b8e,hf_kien_indoor_8test8848_jpg.rf.96f4e7b40a647066ffbde3cbe98a6d63_267b8dde8514,6,train,train
7884198,hf_kien_indoor_8test8818_jpg.rf.be0700392b22df80815954168c7f7776_82e4e4795b8e,hf_kien_indoor_8test8848_jpg.rf.a7d34d208e12c08e9d4c2fdd3506c027_c5f26d482905,4,train,train
7884206,hf_kien_indoor_8test8818_jpg.rf.be0700392b22df80815954168c7f7776_82e4e4795b8e,hf_kien_indoor_8test9436_jpg.rf.7d879a7447fdb03185f58c1a6e38233c_529c85e0c699,6,train,train
7884207,hf_kien_indoor_8test8818_jpg.rf.be0700392b22df80815954168c7f7776_82e4e4795b8e,hf_kien_indoor_8test9436_jpg.rf.88a65157f7e6d8fece6aa0303a59351b_2c4d46eef9c4,6,train,train
7884208,hf_kien_indoor_8test8818_jpg.rf.be0700392b22df80815954168c7f7776_82e4e4795b8e,hf_kien_indoor_8test9436_jpg.rf.907bf637595e2592577ada7ccb022b15_c96938d79b05,6,train,train
7887091,hf_kien_indoor_8test8818_jpg.rf.be71275d1d7a93dab7a84c6ae9802aa2_56eec4cda300,hf_kien_indoor_8test8848_jpg.rf.96f4e7b40a647066ffbde3cbe98a6d63_267b8dde8514,6,train,train
7887092,hf_kien_indoor_8test8818_jpg.rf.be71275d1d7a93dab7a84c6ae9802aa2_56eec4cda300,hf_kien_indoor_8test8848_jpg.rf.a7d34d208e12c08e9d4c2fdd3506c027_c5f26d482905,4,train,train
7887100,hf_kien_indoor_8test8818_jpg.rf.be71275d1d7a93dab7a84c6ae9802aa2_56eec4cda300,hf_kien_indoor_8test9436_jpg.rf.7d879a7447fdb03185f58c1a6e38233c_529c85e0c699,6,train,train
7887101,hf_kien_indoor_8test8818_jpg.rf.be71275d1d7a93dab7a84c6ae9802aa2_56eec4cda300,hf_kien_indoor_8test9436_jpg.rf.88a65157f7e6d8fece6aa0303a59351b_2c4d46eef9c4,6,train,train
7887102,hf_kien_indoor_8test8818_jpg.rf.be71275d1d7a93dab7a84c6ae9802aa2_56eec4cda300,hf_kien_indoor_8test9436_jpg.rf.907bf637595e2592577ada7ccb022b15_c96938d79b05,6,train,train
7889985,hf_kien_indoor_8test8848_jpg.rf.96f4e7b40a647066ffbde3cbe98a6d63_267b8dde8514,hf_kien_indoor_8test8848_jpg.rf.a7d34d208e12c08e9d4c2fdd3506c027_c5f26d482905,2,train,train
7892880,hf_kien_indoor_8test8848_jpg.rf.a7d34d208e12c08e9d4c2fdd3506c027_c5f26d482905,hf_kien_indoor_8test9165_jpg.rf.d25c38a88179cfd096d511c1b9012057_163c89680b73,6,train,train
7895770,hf_kien_indoor_8test8958_jpg.rf.ec5207c77973425129680073570d2139_9f613df3886c,hf_kien_indoor_8test9016_jpg.rf.9f5d5da2eab7175d7f8dbcc7c58dad92_fd4116928a2a,6,train,train
7895776,hf_kien_indoor_8test8958_jpg.rf.ec5207c77973425129680073570d2139_9f613df3886c,hf_kien_indoor_8test9436_jpg.rf.7d879a7447fdb03185f58c1a6e38233c_529c85e0c699,6,train,train
7895777,hf_kien_indoor_8test8958_jpg.rf.ec5207c77973425129680073570d2139_9f613df3886c,hf_kien_indoor_8test9436_jpg.rf.88a65157f7e6d8fece6aa0303a59351b_2c4d46eef9c4,6,train,train
7895778,hf_kien_indoor_8test8958_jpg.rf.ec5207c77973425129680073570d2139_9f613df3886c,hf_kien_indoor_8test9436_jpg.rf.907bf637595e2592577ada7ccb022b15_c96938d79b05,6,train,train
7895783,hf_kien_indoor_8test8958_jpg.rf.ec5207c77973425129680073570d2139_9f613df3886c,hf_kien_indoor_8test8958_jpg.rf.9861f3ae19d8184c58b4e6d9dd01c7a7_a72a1d4445fc,6,train,train
7898665,hf_kien_indoor_8test9016_jpg.rf.9f5d5da2eab7175d7f8dbcc7c58dad92_fd4116928a2a,hf_kien_indoor_8test9397_jpg.rf.df92cb4819eea21e74dc2fcf1655862a_e3db5426b558,6,train,train
7898666,hf_kien_indoor_8test9016_jpg.rf.9f5d5da2eab7175d7f8dbcc7c58dad92_fd4116928a2a,hf_kien_indoor_8test9436_jpg.rf.7d879a7447fdb03185f58c1a6e38233c_529c85e0c699,6,train,train
7898667,hf_kien_indoor_8test9016_jpg.rf.9f5d5da2eab7175d7f8dbcc7c58dad92_fd4116928a2a,hf_kien_indoor_8test9436_jpg.rf.88a65157f7e6d8fece6aa0303a59351b_2c4d46eef9c4,6,train,train
7898668,hf_kien_indoor_8test9016_jpg.rf.9f5d5da2eab7175d7f8dbcc7c58dad92_fd4116928a2a,hf_kien_indoor_8test9436_jpg.rf.907bf637595e2592577ada7ccb022b15_c96938d79b05,6,train,train
7898674,hf_kien_indoor_8test9016_jpg.rf.9f5d5da2eab7175d7f8dbcc7c58dad92_fd4116928a2a,hf_kien_indoor_8test9016_jpg.rf.2d909bf8ef021a896a14a1fd639c13e1_c70d82bc79ef,2,train,train
7898675,hf_kien_indoor_8test9016_jpg.rf.9f5d5da2eab7175d7f8dbcc7c58dad92_fd4116928a2a,hf_kien_indoor_8test9016_jpg.rf.3f79e4d40ec62e5ebaeabb67df1c4c8f_2bc06550a35c,6,train,train
7898676,hf_kien_indoor_8test9016_jpg.rf.9f5d5da2eab7175d7f8dbcc7c58dad92_fd4116928a2a,hf_kien_indoor_8test9165_jpg.rf.c6eb99ec0bc166310c40e1c388704f17_a4cf1b083cc7,6,train,train
7901551,hf_kien_indoor_8test9165_jpg.rf.d25c38a88179cfd096d511c1b9012057_163c89680b73,hf_kien_indoor_8test9165_jpg.rf.e55a8f4b030e4cdde93e0f78d492354f_4cd1f2e134dd,4,train,train
7901552,hf_kien_indoor_8test9165_jpg.rf.d25c38a88179cfd096d511c1b9012057_163c89680b73,hf_kien_indoor_8test9390_jpg.rf.42a6b42ecf31b57d694eb7725ec6bd2a_bea393a85ce1,6,train,train
7901553,hf_kien_indoor_8test9165_jpg.rf.d25c38a88179cfd096d511c1b9012057_163c89680b73,hf_kien_indoor_8test9397_jpg.rf.725e0e0f994aa86669d36842b828b01a_c065f5a8ea6f,6,train,train
7901554,hf_kien_indoor_8test9165_jpg.rf.d25c38a88179cfd096d511c1b9012057_163c89680b73,hf_kien_indoor_8test9397_jpg.rf.df92cb4819eea21e74dc2fcf1655862a_e3db5426b558,6,train,train
7901565,hf_kien_indoor_8test9165_jpg.rf.d25c38a88179cfd096d511c1b9012057_163c89680b73,hf_kien_indoor_8test9165_jpg.rf.c6eb99ec0bc166310c40e1c388704f17_a4cf1b083cc7,4,train,train
7901566,hf_kien_indoor_8test9165_jpg.rf.d25c38a88179cfd096d511c1b9012057_163c89680b73,hf_kien_indoor_8test9390_jpg.rf.98d84af99f77cc42c6878704d65a0be2_8385dc5bb8a2,4,train,train
7904443,hf_kien_indoor_8test9165_jpg.rf.e55a8f4b030e4cdde93e0f78d492354f_4cd1f2e134dd,hf_kien_indoor_8test9436_jpg.rf.7d879a7447fdb03185f58c1a6e38233c_529c85e0c699,6,train,train
7904444,hf_kien_indoor_8test9165_jpg.rf.e55a8f4b030e4cdde93e0f78d492354f_4cd1f2e134dd,hf_kien_indoor_8test9436_jpg.rf.88a65157f7e6d8fece6aa0303a59351b_2c4d46eef9c4,6,train,train
7904445,hf_kien_indoor_8test9165_jpg.rf.e55a8f4b030e4cdde93e0f78d492354f_4cd1f2e134dd,hf_kien_indoor_8test9436_jpg.rf.907bf637595e2592577ada7ccb022b15_c96938d79b05,6,train,train
7904453,hf_kien_indoor_8test9165_jpg.rf.e55a8f4b030e4cdde93e0f78d492354f_4cd1f2e134dd,hf_kien_indoor_8test9165_jpg.rf.c6eb99ec0bc166310c40e1c388704f17_a4cf1b083cc7,2,train,train
7904454,hf_kien_indoor_8test9165_jpg.rf.e55a8f4b030e4cdde93e0f78d492354f_4cd1f2e134dd,hf_kien_indoor_8test9390_jpg.rf.98d84af99f77cc42c6878704d65a0be2_8385dc5bb8a2,6,train,train
7904455,hf_kien_indoor_8test9165_jpg.rf.e55a8f4b030e4cdde93e0f78d492354f_4cd1f2e134dd,hf_kien_indoor_8test9390_jpg.rf.bd05d64cb80ed932747e1ad541ad82fe_903ebf6297e8,6,train,train
7907328,hf_kien_indoor_8test9390_jpg.rf.42a6b42ecf31b57d694eb7725ec6bd2a_bea393a85ce1,hf_kien_indoor_8test9397_jpg.rf.725e0e0f994aa86669d36842b828b01a_c065f5a8ea6f,4,train,train
7907329,hf_kien_indoor_8test9390_jpg.rf.42a6b42ecf31b57d694eb7725ec6bd2a_bea393a85ce1,hf_kien_indoor_8test9397_jpg.rf.df92cb4819eea21e74dc2fcf1655862a_e3db5426b558,4,train,train
7907341,hf_kien_indoor_8test9390_jpg.rf.42a6b42ecf31b57d694eb7725ec6bd2a_bea393a85ce1,hf_kien_indoor_8test9390_jpg.rf.98d84af99f77cc42c6878704d65a0be2_8385dc5bb8a2,2,train,train
7907342,hf_kien_indoor_8test9390_jpg.rf.42a6b42ecf31b57d694eb7725ec6bd2a_bea393a85ce1,hf_kien_indoor_8test9390_jpg.rf.bd05d64cb80ed932747e1ad541ad82fe_903ebf6297e8,6,train,train
7910215,hf_kien_indoor_8test9397_jpg.rf.725e0e0f994aa86669d36842b828b01a_c065f5a8ea6f,hf_kien_indoor_8test9397_jpg.rf.df92cb4819eea21e74dc2fcf1655862a_e3db5426b558,2,train,train
7910216,hf_kien_indoor_8test9397_jpg.rf.725e0e0f994aa86669d36842b828b01a_c065f5a8ea6f,hf_kien_indoor_8test9436_jpg.rf.7d879a7447fdb03185f58c1a6e38233c_529c85e0c699,6,train,train
7910217,hf_kien_indoor_8test9397_jpg.rf.725e0e0f994aa86669d36842b828b01a_c065f5a8ea6f,hf_kien_indoor_8test9436_jpg.rf.88a65157f7e6d8fece6aa0303a59351b_2c4d46eef9c4,6,train,train
